gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
HCAR1	3.3334	148.6940	55.4323	3.28e-83	1.17e-81	up	yes
FRMD1	3.3331	54.3620	16.3542	1.80e-50	1.76e-49	up	yes
TMEM232	3.3315	79.6860	29.9219	1.77e-88	8.26e-87	up	yes
SBK2	3.3294	24.6460	9.3958	2.70e-67	4.73e-66	up	yes
ZNF80	3.3276	27.6720	7.0469	1.31e-54	1.45e-53	up	yes
DMBT1	3.3268	26.6900	14.3542	9.36e-64	1.42e-62	up	yes
KLK4	3.3268	41.5060	15.1771	5.18e-38	3.33e-37	up	yes
LCE1F	3.3235	4.5240	4.1146	7.74e-10	1.64e-09	up	yes
PPEF2	3.3225	58.4000	24.6615	1.83e-63	2.74e-62	up	yes
ASB5	3.3224	48.6280	15.5000	5.46e-21	1.93e-20	up	yes
WFDC6	3.3221	0.9040	0.3542	9.72e-13	2.40e-12	up	yes
TMEM270	3.3204	1.1640	0.7448	6.48e-20	2.19e-19	up	yes
CDY2A	3.3187	0.4460	0.0052	1.64e-04	2.50e-04	up	yes
MARVELD3	3.3181	92.7640	44.4635	4.30e-72	9.22e-71	up	yes
ATP1B4	3.3181	49.2240	16.8854	8.46e-45	6.79e-44	up	yes
NXNL2	3.3158	212.3480	62.6302	1.58e-99	1.36e-97	up	yes
TTLL8	3.3153	1.8660	0.7448	1.35e-20	4.69e-20	up	yes
SHC4	3.3128	86.5260	40.6198	3.69e-74	8.61e-73	up	yes
CDH1	3.3118	109.7220	38.3802	5.66e-68	1.02e-66	up	yes
MUC13	3.3097	7.2780	5.6406	2.24e-34	1.28e-33	up	yes
SPATA31A7	3.3080	20.9780	11.6250	1.58e-39	1.08e-38	up	yes
MACC1	3.3063	256.1680	78.8281	2.54e-88	1.17e-86	up	yes
OR10AC1	3.3038	6.4640	2.7865	1.28e-45	1.05e-44	up	yes
KCNA4	3.3026	21.0760	13.1250	1.26e-40	8.85e-40	up	yes
ZPBP2	3.3014	39.1640	6.0781	9.13e-70	1.77e-68	up	yes
TENM2	3.3004	244.5520	75.9323	2.77e-59	3.58e-58	up	yes
FAM90A20P	3.3000	9.1480	1.0885	2.36e-32	1.26e-31	up	yes
FCRL1	3.2998	202.2480	29.9688	1.40e-46	1.19e-45	up	yes
TMEM114	3.2981	0.9560	0.5104	4.68e-11	1.06e-10	up	yes
PWWP3B	3.2973	15.2240	6.3438	2.64e-20	9.08e-20	up	yes
OR1D2	3.2965	223.0260	58.0833	1.36e-72	2.96e-71	up	yes
CPA5	3.2961	5.0820	2.4740	2.13e-36	1.30e-35	up	yes
IMPG1	3.2948	22.9480	8.1979	8.12e-59	1.03e-57	up	yes
CTSE	3.2939	34.2960	12.5365	1.53e-47	1.35e-46	up	yes
HOOK1	3.2915	112.3180	35.6302	2.88e-67	5.05e-66	up	yes
PDC	3.2893	28.0340	5.1927	2.28e-51	2.29e-50	up	yes
BTNL8	3.2883	26.4680	7.4427	3.37e-53	3.58e-52	up	yes
OR2K2	3.2872	2.3040	1.2292	5.94e-27	2.64e-26	up	yes
DISP2	3.2871	188.9760	111.2031	2.65e-81	8.63e-80	up	yes
UGT2B17	3.2855	26.0400	5.4115	8.31e-48	7.45e-47	up	yes
HS6ST3	3.2854	47.2740	15.7552	1.27e-34	7.33e-34	up	yes
APOBEC1	3.2842	0.5020	0.0260	3.13e-07	5.71e-07	up	yes
CR1L	3.2842	17.5340	4.7188	4.19e-50	4.02e-49	up	yes
MANSC4	3.2842	19.2080	7.0573	8.36e-68	1.50e-66	up	yes
SLC35F1	3.2833	45.6020	20.5469	1.02e-58	1.29e-57	up	yes
NOTO	3.2828	26.1800	12.0990	3.95e-54	4.30e-53	up	yes
LRRC55	3.2792	26.4440	8.9740	1.75e-49	1.64e-48	up	yes
SLC7A14	3.2772	192.2200	77.2656	5.39e-73	1.20e-71	up	yes
TEX13A	3.2734	0.4920	0.0156	1.88e-06	3.26e-06	up	yes
NCMAP	3.2728	70.9420	29.3906	4.09e-61	5.65e-60	up	yes
SCN11A	3.2719	86.1920	37.7865	6.67e-66	1.09e-64	up	yes
ATP6V0D2	3.2712	48.2980	29.4167	3.52e-56	4.10e-55	up	yes
HBD	3.2690	16.5300	6.5000	8.89e-26	3.78e-25	up	yes
POTEH	3.2689	13.4120	3.3385	1.11e-38	7.33e-38	up	yes
ASB3	3.2683	1155.9980	592.9010	3.15e-95	2.14e-93	up	yes
RSPO1	3.2671	15.3700	4.4427	5.87e-67	1.01e-65	up	yes
DNAH3	3.2661	59.0420	28.9688	5.76e-68	1.04e-66	up	yes
CAPN9	3.2658	5.2940	2.8125	2.07e-44	1.64e-43	up	yes
OPTC	3.2657	2.1160	1.1198	1.08e-28	5.11e-28	up	yes
TBX20	3.2653	5.2620	2.4792	1.27e-19	4.23e-19	up	yes
LRRN4	3.2643	50.7080	19.1615	2.71e-70	5.34e-69	up	yes
CCDC194	3.2629	152.6440	76.3281	2.85e-72	6.14e-71	up	yes
PCARE	3.2615	10.4420	6.0729	6.10e-41	4.33e-40	up	yes
CPLX3	3.2610	1.9740	1.3594	3.98e-23	1.53e-22	up	yes
MORN3	3.2602	138.0320	83.4896	1.09e-82	3.79e-81	up	yes
SMIM18	3.2598	29.3580	4.5000	2.91e-36	1.77e-35	up	yes
SMYD1	3.2591	51.5860	38.6406	2.31e-15	6.42e-15	up	yes
NGB	3.2587	0.5940	0.2240	1.56e-08	3.08e-08	up	yes
GPR87	3.2587	3.8120	1.0938	2.45e-22	9.08e-22	up	yes
POU4F1	3.2581	8.0680	8.2344	3.60e-20	1.23e-19	up	yes
FAM221A	3.2573	370.2200	198.5260	3.37e-73	7.57e-72	up	yes
TNFRSF13C	3.2572	298.7020	56.6354	1.07e-64	1.69e-63	up	yes
VCX3B	3.2566	1.3300	0.4635	1.02e-14	2.76e-14	up	yes
KCNA2	3.2550	142.6800	34.9896	8.48e-52	8.63e-51	up	yes
LHX8	3.2537	11.6320	16.7812	4.83e-17	1.46e-16	up	yes
RBP2	3.2515	15.8600	2.4583	9.01e-56	1.03e-54	up	yes
NUGGC	3.2502	192.6900	60.6146	1.94e-66	3.25e-65	up	yes
GBP6	3.2494	56.7500	26.5365	7.91e-58	9.72e-57	up	yes
TMEM275	3.2478	1.2000	0.5260	1.34e-16	3.96e-16	up	yes
PLEKHD1	3.2474	87.6100	34.4792	5.15e-78	1.43e-76	up	yes
LRAT	3.2471	72.1840	33.2500	1.39e-52	1.44e-51	up	yes
OR1L8	3.2471	15.0280	7.3125	8.29e-57	9.90e-56	up	yes
KCNA7	3.2469	51.4320	25.8594	6.21e-61	8.52e-60	up	yes
PDX1	3.2441	2.8720	2.7812	6.06e-16	1.74e-15	up	yes
LINGO4	3.2427	3.2940	1.0260	1.56e-29	7.58e-29	up	yes
ABCC11	3.2425	45.1640	22.2500	2.56e-68	4.66e-67	up	yes
TNNT2	3.2424	40.8160	28.8333	3.29e-59	4.23e-58	up	yes
LHX5	3.2408	1.3220	0.9948	1.01e-12	2.48e-12	up	yes
DNAH7	3.2393	241.5960	72.1146	6.87e-81	2.17e-79	up	yes
TULP1	3.2373	11.9300	5.1302	9.34e-62	1.32e-60	up	yes
TESMIN	3.2372	47.9020	24.6042	1.43e-77	3.85e-76	up	yes
GABBR2	3.2365	45.8820	17.5885	1.36e-47	1.20e-46	up	yes
CORIN	3.2356	155.8720	62.8438	1.72e-78	4.84e-77	up	yes
SNX31	3.2344	15.5640	7.2500	1.82e-43	1.39e-42	up	yes
OOSP1	3.2342	4.2940	0.8854	1.02e-37	6.48e-37	up	yes
SLC6A4	3.2339	62.2840	27.1250	8.25e-71	1.67e-69	up	yes
KRTAP9-2	3.2335	0.4100	0.0000	1.19e-04	1.84e-04	up	yes
TMEM88B	3.2332	57.8440	27.4896	4.58e-59	5.87e-58	up	yes
NRG4	3.2324	80.3900	34.7917	1.62e-63	2.43e-62	up	yes
TXNDC2	3.2316	11.0420	6.3229	3.59e-48	3.25e-47	up	yes
CATSPERB	3.2303	36.0300	15.1406	2.31e-63	3.46e-62	up	yes
CYP2A7	3.2292	21.1840	3.6667	3.27e-62	4.69e-61	up	yes
OR8A1	3.2290	255.0000	49.7760	5.99e-74	1.39e-72	up	yes
ALPI	3.2286	2.1680	2.5729	1.51e-08	2.98e-08	up	yes
RTP3	3.2265	28.8840	3.8125	1.73e-58	2.17e-57	up	yes
ETV3L	3.2264	2.5640	1.9219	8.34e-22	3.03e-21	up	yes
CALR3	3.2259	2.0940	2.0208	9.90e-26	4.20e-25	up	yes
CTRC	3.2258	55.5740	27.5729	5.95e-61	8.18e-60	up	yes
SH2D3A	3.2254	266.0660	120.4844	1.13e-81	3.74e-80	up	yes
SLC4A1	3.2240	170.7440	28.6562	2.46e-63	3.66e-62	up	yes
KRT72	3.2229	3.4140	1.0000	4.61e-22	1.69e-21	up	yes
CD3G	3.2224	544.0260	121.1042	2.47e-56	2.90e-55	up	yes
SLCO4C1	3.2224	85.7880	27.7448	3.74e-71	7.71e-70	up	yes
HBB	3.2212	39827.9340	5157.7552	5.40e-21	1.91e-20	up	yes
S100Z	3.2193	9.8780	4.1146	8.71e-35	5.06e-34	up	yes
CNGB1	3.2180	68.5120	24.9740	1.30e-76	3.38e-75	up	yes
HBG2	3.2143	67.0700	6.2917	5.48e-33	3.00e-32	up	yes
ECT2L	3.2132	86.0140	24.2448	2.73e-80	8.30e-79	up	yes
KCNE1	3.2122	155.0360	66.4323	6.08e-75	1.47e-73	up	yes
DMRTC2	3.2121	9.2100	3.9271	5.01e-60	6.63e-59	up	yes
LRTM2	3.2117	0.8440	0.2812	2.16e-13	5.48e-13	up	yes
MYH1	3.2114	229.4160	214.9635	7.42e-22	2.70e-21	up	yes
PMIS2	3.2112	0.4700	0.0208	6.96e-06	1.17e-05	up	yes
ANO4	3.2103	15.1400	7.1458	6.20e-40	4.27e-39	up	yes
GRM3	3.2089	20.9120	9.5781	1.52e-54	1.67e-53	up	yes
OR2B6	3.2077	2.6120	1.5833	4.28e-19	1.40e-18	up	yes
ELAPOR1	3.2077	174.1320	81.0417	2.31e-90	1.21e-88	up	yes
KDM4F	3.2070	0.6540	0.5885	1.61e-08	3.17e-08	up	yes
FBXW10	3.2068	26.2660	18.6823	3.96e-48	3.58e-47	up	yes
SLITRK2	3.2043	75.8140	29.7448	5.41e-53	5.71e-52	up	yes
ZNF793	3.2016	362.1100	176.3646	1.12e-90	5.94e-89	up	yes
SLITRK3	3.2016	14.7000	7.4427	1.35e-26	5.93e-26	up	yes
CRP	3.2014	3.0420	2.8125	8.94e-21	3.14e-20	up	yes
MACROD2	3.2012	144.7840	54.4062	7.06e-86	2.84e-84	up	yes
FOXE1	3.2011	15.3060	2.3750	2.92e-47	2.55e-46	up	yes
IL36B	3.2006	50.0520	232.1354	2.70e-17	8.22e-17	up	yes
CCDC38	3.2004	69.6800	26.4948	7.36e-78	2.03e-76	up	yes
ABCG5	3.1991	32.1060	11.6927	5.24e-62	7.45e-61	up	yes
KRT15	3.1975	43.9520	16.0573	2.75e-54	3.00e-53	up	yes
DYNAP	3.1969	125.5680	41.7760	1.73e-78	4.86e-77	up	yes
HS3ST5	3.1949	11.3420	4.9427	2.42e-41	1.73e-40	up	yes
CASP14	3.1945	48.6800	11.4688	1.12e-50	1.10e-49	up	yes
LCE2A	3.1945	3.1820	0.4531	1.76e-06	3.06e-06	up	yes
ZAR1L	3.1933	3.1260	1.4271	1.13e-31	5.89e-31	up	yes
NR1I3	3.1932	58.9040	41.2240	6.64e-62	9.43e-61	up	yes
NTRK3	3.1930	276.1620	136.3073	1.16e-62	1.70e-61	up	yes
RHOH	3.1928	678.9680	96.2135	9.17e-52	9.32e-51	up	yes
SSU72P8	3.1923	0.5260	0.4219	2.52e-05	4.08e-05	up	yes
SSMEM1	3.1922	1.6640	1.4219	7.90e-23	3.00e-22	up	yes
SLC5A5	3.1916	36.3080	16.1198	1.51e-60	2.05e-59	up	yes
KCNK12	3.1908	127.5000	39.5833	1.65e-75	4.08e-74	up	yes
NIPAL1	3.1905	62.5960	26.6146	2.22e-73	5.03e-72	up	yes
IGSF1	3.1904	31.6840	18.0938	2.29e-56	2.69e-55	up	yes
USP17L20	3.1903	0.8640	0.5104	4.05e-04	6.01e-04	up	yes
TMC3	3.1900	53.6120	12.3333	4.40e-79	1.27e-77	up	yes
IL5	3.1893	27.0300	3.8073	1.02e-46	8.73e-46	up	yes
KCNJ13	3.1883	192.3000	24.5260	1.06e-37	6.76e-37	up	yes
TMEM130	3.1880	66.2380	32.5365	5.25e-74	1.22e-72	up	yes
MUC6	3.1880	41.4620	6.5000	9.44e-40	6.46e-39	up	yes
STX19	3.1870	35.7320	8.2031	3.93e-59	5.04e-58	up	yes
BRINP2	3.1836	7.2080	4.3177	9.02e-25	3.69e-24	up	yes
KLHDC7A	3.1801	12.7660	2.9479	4.08e-30	2.02e-29	up	yes
ACTR3C	3.1801	106.8040	31.5938	1.97e-82	6.75e-81	up	yes
METTL21C	3.1785	16.0440	5.7448	8.71e-42	6.32e-41	up	yes
NOS1	3.1775	156.4540	63.6875	3.38e-62	4.85e-61	up	yes
ZNF750	3.1750	48.5300	6.3333	2.75e-60	3.69e-59	up	yes
BEST3	3.1741	83.0840	26.2604	2.93e-59	3.79e-58	up	yes
BCO1	3.1739	6.9980	3.6458	3.29e-42	2.43e-41	up	yes
RIPPLY2	3.1733	7.7540	5.5156	1.05e-32	5.69e-32	up	yes
SYT3	3.1731	7.9980	9.2552	7.72e-22	2.81e-21	up	yes
IGSF11	3.1711	21.2520	12.1719	1.30e-46	1.11e-45	up	yes
CDKL5	3.1707	1601.3900	730.2917	2.43e-81	7.92e-80	up	yes
DCHS2	3.1707	74.4460	17.1875	3.91e-71	8.04e-70	up	yes
FKBP6	3.1690	45.0280	20.9635	6.92e-66	1.13e-64	up	yes
CA6	3.1685	42.0720	24.1771	4.55e-49	4.22e-48	up	yes
CHMP4C	3.1683	32.5440	15.3854	9.39e-61	1.28e-59	up	yes
MSANTD5	3.1682	10.5100	1.1667	1.36e-35	8.12e-35	up	yes
LMAN1L	3.1676	2.7620	1.2240	1.10e-30	5.53e-30	up	yes
PSG2	3.1662	64.9080	33.1042	1.86e-41	1.34e-40	up	yes
PTPRT	3.1646	45.8180	19.4792	2.45e-35	1.45e-34	up	yes
HSFX4	3.1646	11.4960	1.9740	2.37e-50	2.30e-49	up	yes
ZNF726	3.1639	144.5520	70.1927	7.36e-85	2.85e-83	up	yes
GNG4	3.1637	68.0220	20.3750	6.97e-32	3.67e-31	up	yes
LCTL	3.1635	43.7500	23.7240	1.06e-78	3.02e-77	up	yes
ADGB	3.1634	79.5600	19.8490	9.73e-55	1.08e-53	up	yes
XNDC1N-ZNF705EP-ALG1L9P	3.1629	58.5420	19.6927	2.48e-66	4.14e-65	up	yes
FAM217A	3.1626	29.4620	5.9062	1.25e-52	1.30e-51	up	yes
CNR2	3.1611	125.1280	45.9740	3.24e-51	3.24e-50	up	yes
TCAF2	3.1608	555.6080	240.5729	6.62e-75	1.60e-73	up	yes
PAX5	3.1564	170.6500	29.0625	2.09e-47	1.83e-46	up	yes
GSTT4	3.1564	10.1700	3.9271	8.67e-42	6.30e-41	up	yes
DEPDC4	3.1556	76.8900	51.4688	1.38e-73	3.15e-72	up	yes
LHX9	3.1554	64.0900	36.2865	4.07e-58	5.03e-57	up	yes
PLA2G4F	3.1534	23.4080	6.1146	9.30e-51	9.16e-50	up	yes
KRTAP3-3	3.1520	0.3900	0.0000	1.80e-03	2.53e-03	up	yes
FGF6	3.1514	0.8640	0.1875	6.46e-10	1.37e-09	up	yes
TEX13D	3.1508	4.5540	4.7760	1.25e-19	4.19e-19	up	yes
POU5F1	3.1507	95.3240	49.6354	1.02e-79	3.05e-78	up	yes
GABRP	3.1461	50.0200	23.9062	7.58e-58	9.34e-57	up	yes
CBY2	3.1449	2.6820	1.5156	5.29e-22	1.94e-21	up	yes
PHGR1	3.1448	1.6520	0.2500	8.71e-21	3.06e-20	up	yes
DSG3	3.1428	43.7440	30.4948	2.14e-36	1.31e-35	up	yes
SEPTIN12	3.1402	3.3380	2.4740	6.02e-30	2.96e-29	up	yes
PRAMEF7	3.1398	0.5200	1.0625	3.69e-03	5.05e-03	up	yes
LRTM1	3.1391	13.6340	6.1094	3.06e-47	2.67e-46	up	yes
XDH	3.1376	54.1400	20.3385	1.72e-66	2.89e-65	up	yes
XNDC1N	3.1369	273.3400	91.1406	3.04e-101	2.91e-99	up	yes
NTS	3.1366	6.7820	3.4531	4.44e-21	1.58e-20	up	yes
USP17L7	3.1354	2.0080	0.4167	8.72e-14	2.25e-13	up	yes
MTTP	3.1329	23.5720	15.2812	2.90e-41	2.07e-40	up	yes
DNAH5	3.1312	201.8100	74.3125	7.85e-82	2.61e-80	up	yes
TRPM3	3.1311	172.3380	53.8333	1.02e-78	2.90e-77	up	yes
PARP15	3.1306	1085.8820	454.8802	3.41e-74	7.97e-73	up	yes
FDCSP	3.1261	16.2320	3.5990	7.08e-18	2.21e-17	up	yes
WIPF3	3.1255	64.4240	31.7500	7.63e-64	1.16e-62	up	yes
MAGEA12	3.1242	0.5500	0.1042	3.47e-07	6.32e-07	up	yes
ZNF732	3.1235	31.6580	9.1927	8.64e-70	1.68e-68	up	yes
BSPH1	3.1222	0.5040	0.0104	1.90e-06	3.31e-06	up	yes
PCDH11X	3.1217	72.3400	40.4844	1.19e-40	8.39e-40	up	yes
FAM90A26	3.1215	1.3020	5.2552	8.56e-16	2.44e-15	up	yes
CFAP69	3.1200	990.4200	357.2969	1.30e-88	6.08e-87	up	yes
KCNK9	3.1189	7.1960	3.7969	5.92e-42	4.33e-41	up	yes
HSFX3	3.1182	5.9840	1.8854	2.73e-32	1.45e-31	up	yes
KLK9	3.1174	0.6700	0.1458	3.51e-05	5.62e-05	up	yes
ITGB6	3.1170	33.6280	9.5469	4.98e-20	1.70e-19	up	yes
ERVW-1	3.1140	1270.2040	215.3750	1.27e-82	4.40e-81	up	yes
CFAP52	3.1139	12.0440	6.8177	1.28e-59	1.67e-58	up	yes
ILDR1	3.1133	22.7260	9.2344	2.01e-53	2.15e-52	up	yes
ICOS	3.1121	183.2920	26.1458	1.03e-30	5.21e-30	up	yes
ASCL4	3.1117	5.4060	4.3229	7.07e-27	3.13e-26	up	yes
KRT24	3.1113	8.6780	5.3698	2.44e-31	1.26e-30	up	yes
CECR2	3.1107	81.8100	44.5885	1.26e-49	1.19e-48	up	yes
GSTO2	3.1103	459.8240	180.7292	4.50e-85	1.76e-83	up	yes
KRTAP13-2	3.1095	0.4400	0.0156	1.88e-05	3.07e-05	up	yes
CHRM3	3.1088	109.6860	50.4323	2.99e-64	4.61e-63	up	yes
TMEM156	3.1086	161.7400	43.3958	7.41e-54	7.99e-53	up	yes
ACSM4	3.1081	27.9580	8.1406	2.67e-46	2.25e-45	up	yes
ACE2	3.1072	105.6100	48.5260	7.92e-67	1.35e-65	up	yes
TRAT1	3.1072	218.5200	22.2812	1.55e-32	8.34e-32	up	yes
CPSF4L	3.1066	7.0540	1.4896	1.44e-46	1.23e-45	up	yes
KLK1	3.1053	15.5440	8.0885	5.90e-25	2.43e-24	up	yes
NT5C1A	3.1052	85.5560	32.4010	1.59e-56	1.88e-55	up	yes
FRRS1L	3.1046	274.6820	141.8646	1.37e-66	2.31e-65	up	yes
KLHL14	3.1045	24.2280	8.4583	1.89e-32	1.02e-31	up	yes
CR2	3.1021	88.7880	18.4948	1.47e-63	2.21e-62	up	yes
KIF5C	3.1016	562.1720	256.1146	4.12e-75	1.00e-73	up	yes
MRGPRX3	3.1007	7.4000	3.1510	2.12e-37	1.34e-36	up	yes
FCAR	3.0997	2.8100	1.5729	6.01e-17	1.80e-16	up	yes
CATIP	3.0993	88.1360	94.6562	8.06e-64	1.23e-62	up	yes
ZNF676	3.0990	151.4940	41.1354	4.10e-67	7.11e-66	up	yes
SPINK5	3.0984	85.9820	16.0000	2.63e-32	1.40e-31	up	yes
SYT14	3.0980	182.1660	118.3490	2.33e-50	2.25e-49	up	yes
GUCA1A	3.0953	30.8160	26.2969	3.52e-44	2.77e-43	up	yes
SHOX	3.0944	396.6420	197.0000	4.86e-51	4.83e-50	up	yes
SPATA3	3.0926	20.3500	5.5833	7.47e-57	8.94e-56	up	yes
OR2C1	3.0917	3.5540	0.9740	1.13e-38	7.47e-38	up	yes
RIMS1	3.0907	165.9680	75.4219	3.01e-53	3.21e-52	up	yes
C2ORF80	3.0897	12.4140	7.5521	2.24e-48	2.03e-47	up	yes
ZNF492	3.0895	65.7760	29.8438	1.58e-77	4.25e-76	up	yes
ZSCAN10	3.0885	3.0140	1.8542	1.47e-28	6.89e-28	up	yes
LILRA2	3.0878	110.6580	86.4062	4.54e-51	4.52e-50	up	yes
SLC1A2	3.0855	222.8540	128.9062	3.76e-70	7.35e-69	up	yes
ASB15	3.0832	24.8940	9.6875	7.75e-20	2.61e-19	up	yes
CCDC169	3.0831	386.8640	114.1354	1.41e-78	3.99e-77	up	yes
AKR1C8	3.0823	18.5640	4.7552	1.50e-47	1.33e-46	up	yes
SLITRK5	3.0822	228.1280	144.5104	6.64e-44	5.17e-43	up	yes
MGAT4C	3.0819	420.3860	95.9010	4.97e-27	2.22e-26	up	yes
TPH1	3.0814	115.1900	62.7292	8.77e-68	1.57e-66	up	yes
ELF3	3.0811	63.4040	38.8542	4.55e-62	6.49e-61	up	yes
PKIB	3.0788	138.3120	96.2552	8.32e-40	5.70e-39	up	yes
RDH16	3.0744	117.3440	38.4219	6.25e-74	1.45e-72	up	yes
SSX7	3.0738	14.4700	5.2292	6.38e-43	4.79e-42	up	yes
C3ORF84	3.0737	3.2960	0.6927	9.07e-29	4.29e-28	up	yes
KRTAP4-9	3.0720	0.6400	0.4010	1.74e-07	3.24e-07	up	yes
MLANA	3.0699	128.1280	23.9115	9.31e-81	2.91e-79	up	yes
MPP4	3.0691	103.4700	34.5052	2.70e-78	7.55e-77	up	yes
PGBD5	3.0689	44.6580	23.0260	6.91e-71	1.40e-69	up	yes
OR52N2	3.0649	1.8820	1.0521	4.39e-21	1.56e-20	up	yes
SHCBP1L	3.0648	5.9820	3.9323	1.45e-38	9.54e-38	up	yes
IL25	3.0644	0.9260	0.4271	4.96e-15	1.36e-14	up	yes
CRH	3.0643	1.9360	3.2135	2.75e-14	7.28e-14	up	yes
RGS8	3.0638	21.8440	10.2552	9.63e-38	6.13e-37	up	yes
CCDC30	3.0634	762.4880	304.5052	8.20e-90	4.19e-88	up	yes
ARSL	3.0633	61.0560	32.4167	3.13e-64	4.81e-63	up	yes
SLC25A48	3.0617	150.7680	51.2708	2.00e-69	3.83e-68	up	yes
ZNF724	3.0594	132.2220	62.9167	1.06e-71	2.23e-70	up	yes
NME7	3.0588	617.6720	439.9844	6.59e-80	1.99e-78	up	yes
MUSK	3.0573	169.8620	42.1146	9.24e-66	1.51e-64	up	yes
TRPM6	3.0571	165.3960	52.1771	2.04e-60	2.74e-59	up	yes
LIPN	3.0548	79.2720	32.8906	1.53e-34	8.81e-34	up	yes
MEIOC	3.0543	126.7800	68.5521	1.48e-81	4.85e-80	up	yes
FCRL3	3.0516	242.0860	54.0156	7.48e-44	5.81e-43	up	yes
TNFRSF9	3.0510	303.8520	115.7448	2.67e-77	7.06e-76	up	yes
WFDC12	3.0490	16.1620	2.2865	4.27e-45	3.47e-44	up	yes
SERPINB2	3.0485	555.4460	268.2552	8.00e-16	2.28e-15	up	yes
ATP4A	3.0477	4.1680	2.2396	2.10e-30	1.05e-29	up	yes
LRRTM1	3.0465	5.3660	5.2031	2.86e-22	1.06e-21	up	yes
GPR18	3.0435	283.7360	46.6927	1.45e-48	1.32e-47	up	yes
TMPRSS11B	3.0425	40.2580	12.1771	1.07e-48	9.78e-48	up	yes
MAPK4	3.0411	13.3180	9.8438	1.55e-24	6.27e-24	up	yes
JAKMIP1	3.0408	118.0580	30.5833	6.65e-56	7.65e-55	up	yes
PHACTR3	3.0407	184.0900	45.8646	1.86e-71	3.89e-70	up	yes
SEC14L3	3.0394	24.0180	9.9583	2.83e-59	3.66e-58	up	yes
CD300LD	3.0381	26.3020	11.4427	1.19e-50	1.17e-49	up	yes
FSD2	3.0367	122.5100	50.0781	1.80e-54	1.98e-53	up	yes
MS4A15	3.0366	1.2360	0.9427	7.83e-15	2.13e-14	up	yes
STAP1	3.0352	87.8920	16.2708	1.78e-35	1.06e-34	up	yes
OPN1SW	3.0343	19.8200	4.2865	3.18e-56	3.72e-55	up	yes
ILDR2	3.0342	59.8340	35.6354	7.90e-47	6.78e-46	up	yes
NOX5	3.0332	134.2280	41.3750	5.11e-82	1.72e-80	up	yes
OR2H2	3.0307	60.0040	11.9323	1.91e-60	2.58e-59	up	yes
ZNF19	3.0302	238.2840	117.8073	6.67e-86	2.69e-84	up	yes
C3ORF20	3.0288	12.8580	4.2083	1.73e-60	2.33e-59	up	yes
MPL	3.0287	90.1500	34.8229	3.01e-71	6.24e-70	up	yes
PRAMEF11	3.0285	0.4640	0.1198	2.86e-05	4.61e-05	up	yes
INSM2	3.0281	5.6480	1.6042	9.54e-32	4.99e-31	up	yes
DNAJC22	3.0281	67.9200	39.9271	4.92e-62	7.00e-61	up	yes
SLC30A3	3.0266	42.0600	15.5104	4.50e-69	8.48e-68	up	yes
C2ORF73	3.0264	16.7520	12.6771	6.39e-42	4.66e-41	up	yes
VRTN	3.0263	14.2660	5.4479	2.13e-48	1.94e-47	up	yes
CNMD	3.0243	9.6900	1.7865	1.09e-40	7.70e-40	up	yes
SPC25	3.0237	66.4260	83.7292	1.44e-40	1.01e-39	up	yes
AGR2	3.0230	8.0040	3.9844	1.15e-21	4.16e-21	up	yes
SSTR2	3.0225	323.9580	149.9896	5.06e-74	1.18e-72	up	yes
SYT5	3.0218	79.5600	49.4688	7.74e-65	1.22e-63	up	yes
LIPG	3.0207	305.9560	121.7969	2.06e-79	6.07e-78	up	yes
ALPP	3.0196	6.2660	3.6927	8.55e-36	5.13e-35	up	yes
KRT35	3.0179	0.5680	0.1198	6.98e-08	1.33e-07	up	yes
SOHLH2	3.0176	25.4320	16.2656	5.13e-50	4.89e-49	up	yes
TCP11	3.0173	9.6240	5.5938	5.79e-49	5.35e-48	up	yes
SPAG6	3.0150	10.3460	6.4740	2.19e-40	1.53e-39	up	yes
KCNIP4	3.0114	30.3320	9.4062	2.00e-55	2.27e-54	up	yes
KCNN2	3.0114	32.5520	17.9010	9.79e-47	8.38e-46	up	yes
POU5F2	3.0093	527.4580	94.9635	2.89e-65	4.61e-64	up	yes
KCTD19	3.0093	62.2600	32.7656	6.70e-69	1.25e-67	up	yes
STRC	3.0091	68.7420	41.8646	5.61e-59	7.14e-58	up	yes
CNGA1	3.0075	42.4160	33.9688	4.88e-45	3.95e-44	up	yes
OCM2	3.0053	0.6580	0.2917	6.22e-08	1.19e-07	up	yes
COL4A3	3.0052	244.8900	74.0104	1.38e-80	4.31e-79	up	yes
THEG	3.0011	1.1780	1.0990	4.45e-09	9.04e-09	up	yes
MAST1	2.9993	83.0760	64.4948	9.17e-48	8.20e-47	up	yes
RBM11	2.9985	12.9440	7.6927	6.25e-44	4.88e-43	up	yes
FAM90A15P	2.9984	4.7880	0.3177	2.64e-15	7.33e-15	up	yes
SPATA22	2.9982	14.9400	6.6302	5.29e-40	3.65e-39	up	yes
PDZD3	2.9975	6.4560	3.3802	9.40e-41	6.63e-40	up	yes
IL24	2.9967	29.3060	9.7604	4.21e-39	2.82e-38	up	yes
CCR9	2.9956	16.6300	3.9740	6.29e-35	3.67e-34	up	yes
LRRC10	2.9923	24.7780	12.7865	3.26e-44	2.56e-43	up	yes
F12	2.9922	100.3100	101.8802	2.45e-51	2.46e-50	up	yes
