gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
IMPG1	3.3659	25.0200	8.1077	3.90e-53	6.19e-52	up	yes
MOSPD2	3.3655	1192.6350	753.0923	1.88e-81	1.37e-79	up	yes
FBXW10B	3.3643	140.3450	51.6923	1.02e-71	4.09e-70	up	yes
SLC4A1	3.3643	187.7300	28.2205	6.34e-55	1.08e-53	up	yes
KRTAP9-2	3.3641	0.4250	0.0000	1.84e-03	2.66e-03	up	yes
KCNA2	3.3628	161.0100	34.4769	2.68e-42	2.74e-41	up	yes
AQP6	3.3627	14.9800	6.4923	1.68e-44	1.85e-43	up	yes
HCAR1	3.3624	167.0450	54.8154	4.42e-71	1.72e-69	up	yes
PPEF2	3.3615	60.4350	24.3077	3.11e-51	4.49e-50	up	yes
ACER1	3.3615	11.5900	3.4205	4.86e-38	4.21e-37	up	yes
SHC4	3.3613	89.3000	40.3128	4.12e-67	1.31e-65	up	yes
TAS2R9	3.3593	2.0600	0.0462	2.06e-07	4.04e-07	up	yes
CASP14	3.3574	60.1400	11.2974	3.87e-41	3.80e-40	up	yes
ELAPOR1	3.3538	191.2900	80.1641	6.41e-80	4.32e-78	up	yes
CTSE	3.3516	35.2650	12.3795	4.26e-35	3.32e-34	up	yes
DHRS2	3.3489	79.7050	22.6564	1.17e-73	5.38e-72	up	yes
ARHGAP40	3.3487	3.6900	1.9077	1.36e-17	4.95e-17	up	yes
LHX8	3.3477	11.5050	16.5487	3.17e-13	9.01e-13	up	yes
MARVELD3	3.3470	92.0500	43.8564	2.75e-63	7.29e-62	up	yes
TMEM275	3.3461	1.2600	0.5179	1.25e-12	3.44e-12	up	yes
ARL5C	3.3451	22.2500	8.1897	3.92e-50	5.37e-49	up	yes
DNAH7	3.3416	263.2450	71.4205	3.43e-66	1.03e-64	up	yes
ATP6V0D2	3.3415	48.4250	28.9949	6.54e-48	8.17e-47	up	yes
SBK2	3.3382	25.7750	9.2821	4.61e-59	9.64e-58	up	yes
LRRN4	3.3351	53.5800	18.8821	4.00e-55	6.94e-54	up	yes
LIPN	3.3322	81.7250	32.3897	1.01e-28	6.16e-28	up	yes
DNAH3	3.3316	63.6550	28.6205	1.52e-56	2.80e-55	up	yes
BTNL8	3.3300	31.7600	7.3385	1.10e-43	1.18e-42	up	yes
ABCC11	3.3287	48.5450	21.9846	2.61e-54	4.32e-53	up	yes
SNX31	3.3281	14.5750	7.1436	1.85e-36	1.52e-35	up	yes
HS3ST5	3.3274	12.0050	4.9026	2.39e-35	1.88e-34	up	yes
PLA2G4F	3.3268	30.5100	6.0359	3.44e-44	3.76e-43	up	yes
CCL16	3.3255	25.8500	11.3641	4.48e-36	3.61e-35	up	yes
OR8A1	3.3253	271.5950	49.2718	4.65e-63	1.22e-61	up	yes
HOOK1	3.3238	112.8900	35.1795	3.23e-55	5.64e-54	up	yes
LRAT	3.3232	74.2150	32.8513	7.74e-43	8.07e-42	up	yes
LHX5	3.3211	1.4400	1.0000	2.26e-10	5.37e-10	up	yes
SCN11A	3.3202	91.0600	37.3436	1.73e-55	3.08e-54	up	yes
ZAR1L	3.3193	2.9500	1.4051	4.92e-23	2.36e-22	up	yes
RIPPLY2	3.3190	8.5650	5.4410	4.40e-28	2.62e-27	up	yes
OR10AC1	3.3185	6.7050	2.7897	2.09e-35	1.65e-34	up	yes
LRRC55	3.3179	28.2250	8.8462	2.08e-40	1.99e-39	up	yes
MSANTD5	3.3177	11.3300	1.1487	6.06e-24	3.03e-23	up	yes
SMIM18	3.3172	32.1100	4.4359	3.40e-22	1.57e-21	up	yes
SLC35F1	3.3169	45.0050	20.3026	4.42e-49	5.80e-48	up	yes
LRTM1	3.3132	16.6050	6.0154	1.94e-39	1.78e-38	up	yes
ASB3	3.3128	1170.5500	587.4513	1.77e-92	2.51e-90	up	yes
CPLX3	3.3128	2.2400	1.3385	4.62e-20	1.92e-19	up	yes
SLCO4C1	3.3117	90.7150	27.4462	1.30e-58	2.65e-57	up	yes
CDH1	3.3103	109.9100	38.1282	7.33e-51	1.04e-49	up	yes
CCDC194	3.3099	158.6150	75.4256	9.38e-62	2.24e-60	up	yes
ETDA	3.3080	7.7850	1.1590	3.80e-34	2.85e-33	up	yes
RSPO1	3.3080	15.4650	4.4308	5.79e-55	9.90e-54	up	yes
HBD	3.3078	19.3750	6.4000	9.31e-19	3.62e-18	up	yes
CORIN	3.3062	164.9750	62.4000	7.41e-70	2.70e-68	up	yes
PRL	3.3052	3.6800	2.2769	2.93e-16	9.96e-16	up	yes
DAZ3	3.3044	0.4950	0.0359	4.34e-03	6.07e-03	up	yes
TTLL8	3.3038	1.9400	0.7333	7.81e-14	2.31e-13	up	yes
ECT2L	3.3035	91.3700	23.9385	1.70e-71	6.72e-70	up	yes
TAS2R43	3.3027	15.3350	1.6256	8.11e-10	1.87e-09	up	yes
NTS	3.3003	9.8750	3.4000	4.28e-18	1.61e-17	up	yes
SLC6A4	3.2985	64.6000	26.7487	1.05e-62	2.67e-61	up	yes
NOTO	3.2985	26.3400	11.9179	4.24e-43	4.46e-42	up	yes
PAX5	3.2979	203.1000	28.7538	3.70e-40	3.48e-39	up	yes
TESMIN	3.2977	49.1650	24.2667	1.59e-69	5.63e-68	up	yes
ADGB	3.2976	98.4850	19.6000	2.95e-46	3.46e-45	up	yes
CNGB1	3.2973	71.5200	24.6974	1.04e-61	2.47e-60	up	yes
GSTT4	3.2964	10.1850	3.8769	5.51e-32	3.83e-31	up	yes
CAPN9	3.2921	5.8500	2.7949	3.13e-36	2.54e-35	up	yes
KRT85	3.2886	2.1450	0.7846	2.39e-21	1.06e-20	up	yes
DYNAP	3.2884	133.0600	41.2667	1.36e-64	3.82e-63	up	yes
FBXW10	3.2851	24.4100	18.5026	8.49e-38	7.31e-37	up	yes
FAM221A	3.2846	371.6100	195.9436	1.65e-63	4.39e-62	up	yes
KCNK12	3.2846	133.2900	39.0154	1.38e-64	3.88e-63	up	yes
GRM3	3.2840	21.5450	9.4462	2.40e-47	2.92e-46	up	yes
PLEKHD1	3.2838	88.9150	34.0667	5.96e-67	1.87e-65	up	yes
DISP2	3.2802	183.8950	109.6615	7.68e-73	3.33e-71	up	yes
BCO1	3.2797	7.8150	3.6103	2.56e-37	2.17e-36	up	yes
NUGGC	3.2792	183.6100	59.8308	1.10e-51	1.63e-50	up	yes
METTL21C	3.2789	16.3800	5.6923	4.34e-31	2.91e-30	up	yes
GNG4	3.2776	74.7250	20.0667	4.01e-27	2.30e-26	up	yes
CELA2A	3.2775	11.8450	4.9641	1.26e-39	1.16e-38	up	yes
HBG2	3.2771	68.8350	6.2051	2.27e-25	1.20e-24	up	yes
DCHS2	3.2737	82.3700	17.1795	3.47e-59	7.30e-58	up	yes
OR1L8	3.2725	15.4700	7.2154	2.29e-47	2.79e-46	up	yes
ZNF750	3.2721	58.2450	6.2615	2.19e-51	3.19e-50	up	yes
KCNA7	3.2715	51.4200	25.5077	2.27e-51	3.30e-50	up	yes
SH2D3A	3.2715	269.7600	118.7744	1.31e-78	8.40e-77	up	yes
PDX1	3.2709	2.8700	2.7385	2.39e-12	6.44e-12	up	yes
KLHDC7A	3.2709	14.6200	2.9333	1.83e-24	9.38e-24	up	yes
TNNT2	3.2704	39.2700	28.4051	1.51e-48	1.94e-47	up	yes
CNR2	3.2684	138.7250	45.3026	7.02e-41	6.85e-40	up	yes
KLHL14	3.2668	30.6200	8.3282	3.23e-26	1.79e-25	up	yes
NTRK3	3.2653	298.3800	134.4564	2.65e-53	4.24e-52	up	yes
DUXB	3.2638	32.4400	3.6000	1.14e-40	1.11e-39	up	yes
IL5	3.2626	29.1250	3.7641	8.21e-34	6.09e-33	up	yes
FCRL3	3.2607	282.1900	53.2154	1.91e-36	1.56e-35	up	yes
NR1I3	3.2602	60.5650	40.6256	1.96e-55	3.47e-54	up	yes
MORN3	3.2573	132.9800	82.6462	5.82e-71	2.24e-69	up	yes
CYP2A7	3.2572	26.2650	3.7179	5.27e-50	7.16e-49	up	yes
ABCG5	3.2572	33.0850	11.5231	6.70e-56	1.21e-54	up	yes
BEST3	3.2560	92.1700	26.0974	2.14e-47	2.62e-46	up	yes
CATSPERB	3.2554	37.4200	14.9487	4.68e-50	6.38e-49	up	yes
PSG2	3.2553	65.3550	32.6974	3.63e-29	2.25e-28	up	yes
CHMP4C	3.2538	32.8800	15.1590	1.71e-52	2.63e-51	up	yes
MUC13	3.2531	7.1900	5.6154	1.49e-25	7.98e-25	up	yes
KCNE1	3.2516	151.1300	65.4718	5.86e-67	1.84e-65	up	yes
APOA5	3.2512	1.9650	0.6256	1.63e-17	5.92e-17	up	yes
PHGR1	3.2501	1.9550	0.2462	4.58e-18	1.71e-17	up	yes
BPIFA1	3.2495	0.5850	0.0000	1.88e-04	2.96e-04	up	yes
DMRTC2	3.2492	9.7850	4.0051	1.13e-49	1.52e-48	up	yes
GBP6	3.2490	55.5400	26.2615	7.22e-43	7.54e-42	up	yes
ACTR3C	3.2487	110.8450	31.2205	4.33e-61	9.95e-60	up	yes
CCDC38	3.2481	70.4950	26.1949	6.45e-63	1.67e-61	up	yes
MACROD2	3.2476	157.8750	54.0821	1.92e-72	8.13e-71	up	yes
INSM2	3.2462	6.2900	1.5795	2.34e-25	1.24e-24	up	yes
TEX13D	3.2454	4.6600	4.7026	8.26e-16	2.74e-15	up	yes
KLK1	3.2448	18.6400	7.9692	3.50e-23	1.69e-22	up	yes
TMEM156	3.2444	170.7450	42.7487	2.19e-43	2.32e-42	up	yes
KRT24	3.2431	10.0400	5.3128	1.41e-25	7.58e-25	up	yes
LILRA2	3.2417	108.0050	85.1128	2.93e-44	3.21e-43	up	yes
IGSF1	3.2411	30.7500	17.8667	8.80e-50	1.18e-48	up	yes
ATP1B4	3.2408	42.1500	16.6462	6.03e-34	4.49e-33	up	yes
SLITRK2	3.2399	75.4450	29.3436	3.20e-43	3.38e-42	up	yes
NCMAP	3.2397	68.0650	28.9487	1.59e-48	2.04e-47	up	yes
STX19	3.2391	37.7900	8.0974	3.20e-52	4.83e-51	up	yes
MTTP	3.2375	28.5650	15.0615	4.26e-37	3.58e-36	up	yes
CALR3	3.2364	1.9600	2.0154	4.95e-19	1.95e-18	up	yes
KCNJ13	3.2358	204.5350	24.2000	2.80e-24	1.42e-23	up	yes
RNASE11	3.2343	0.5450	0.3282	3.23e-04	4.98e-04	up	yes
ATP4A	3.2330	4.5300	2.2051	1.27e-26	7.14e-26	up	yes
NIPAL1	3.2309	66.8500	26.2513	4.34e-62	1.06e-60	up	yes
PRR23D1	3.2305	0.6100	0.0923	3.06e-05	5.11e-05	up	yes
CTRC	3.2300	49.7050	27.1949	4.45e-53	7.04e-52	up	yes
ARHGAP19-SLIT1	3.2257	34.2900	11.1179	1.48e-17	5.38e-17	up	yes
DSG3	3.2242	44.4400	30.0564	3.67e-28	2.19e-27	up	yes
XNDC1N	3.2236	294.3150	90.0564	5.95e-91	7.99e-89	up	yes
CNMD	3.2233	11.1550	1.7590	4.85e-36	3.92e-35	up	yes
TMC3	3.2230	55.3400	12.2205	2.16e-67	6.93e-66	up	yes
TCAF2	3.2211	577.7300	238.1692	6.38e-65	1.81e-63	up	yes
TMEM88B	3.2203	55.6800	27.1026	4.47e-51	6.40e-50	up	yes
TEX13A	3.2196	0.5250	0.0154	1.49e-04	2.36e-04	up	yes
PRR32	3.2187	1.4050	0.9385	1.78e-11	4.53e-11	up	yes
OR2B6	3.2178	2.2400	1.5744	3.12e-14	9.42e-14	up	yes
FABP6	3.2174	1.7400	0.8667	4.17e-15	1.33e-14	up	yes
SLC5A5	3.2168	34.8700	15.8974	3.02e-48	3.83e-47	up	yes
IGSF11	3.2161	22.9050	12.0154	2.01e-39	1.84e-38	up	yes
TGM3	3.2159	13.3700	5.8308	6.06e-25	3.16e-24	up	yes
SLITRK3	3.2146	14.7700	7.3949	3.62e-18	1.36e-17	up	yes
ACSM4	3.2143	31.6900	8.0205	6.93e-40	6.47e-39	up	yes
TXNDC2	3.2140	11.3150	6.2564	1.58e-40	1.51e-39	up	yes
SYT3	3.2129	7.6850	9.1692	5.42e-18	2.02e-17	up	yes
HSFX4	3.2127	12.8800	1.9538	1.35e-39	1.25e-38	up	yes
TBX20	3.2123	5.1200	2.4410	9.91e-13	2.74e-12	up	yes
C2ORF73	3.2107	19.2350	12.4923	1.65e-36	1.36e-35	up	yes
GPR18	3.2089	312.4600	46.0051	4.02e-37	3.38e-36	up	yes
ANO4	3.2087	12.9400	7.0718	7.97e-31	5.28e-30	up	yes
ALPI	3.2085	2.1950	2.5333	1.59e-05	2.71e-05	up	yes
AKR1C8	3.2079	22.7750	4.7026	1.29e-40	1.25e-39	up	yes
OR12D3	3.2061	0.6600	0.0205	4.90e-07	9.33e-07	up	yes
NRG4	3.2056	85.7550	34.4256	1.29e-60	2.91e-59	up	yes
RTP3	3.2053	26.1550	3.7692	5.41e-45	6.08e-44	up	yes
PTPRT	3.2043	43.3900	19.4513	1.98e-28	1.20e-27	up	yes
WIPF3	3.2042	66.1050	31.3077	2.05e-55	3.64e-54	up	yes
FKBP6	3.2031	46.3650	20.6564	1.12e-56	2.07e-55	up	yes
NOS1	3.2019	160.7150	62.7692	3.92e-50	5.37e-49	up	yes
ZNF732	3.1994	34.2050	9.1949	9.37e-57	1.74e-55	up	yes
ERVW-1	3.1987	1391.6450	213.1949	4.45e-67	1.41e-65	up	yes
C10ORF99	3.1982	1.6300	0.2769	4.46e-06	7.89e-06	up	yes
CDKL5	3.1963	1675.3900	721.5897	6.72e-79	4.35e-77	up	yes
ASCL4	3.1938	5.4500	4.2564	7.60e-23	3.61e-22	up	yes
ZNF793	3.1924	366.6250	175.4615	1.17e-76	6.49e-75	up	yes
IL24	3.1913	34.9950	9.6872	9.77e-30	6.17e-29	up	yes
KRT72	3.1888	3.3300	0.9846	6.37e-16	2.13e-15	up	yes
PPIAL4H	3.1880	14.1500	2.6000	1.57e-24	8.07e-24	up	yes
SLC25A48	3.1869	163.5150	50.5897	2.24e-58	4.48e-57	up	yes
FAM217A	3.1867	30.7700	5.9026	4.68e-39	4.22e-38	up	yes
LRRTM1	3.1853	5.2750	5.1385	3.42e-19	1.36e-18	up	yes
LMAN1L	3.1853	2.9350	1.2051	7.90e-25	4.10e-24	up	yes
NAT8	3.1851	6.8750	1.9077	3.56e-32	2.49e-31	up	yes
OLIG1	3.1850	3.1250	1.9744	1.52e-16	5.25e-16	up	yes
OR10P1	3.1845	0.6500	0.0974	6.87e-06	1.20e-05	up	yes
JAKMIP1	3.1835	133.8100	30.1436	4.34e-48	5.45e-47	up	yes
KRT15	3.1828	43.4000	15.9897	1.33e-38	1.18e-37	up	yes
PHACTR3	3.1827	207.5050	45.3231	6.96e-66	2.06e-64	up	yes
OPTC	3.1818	2.1200	1.1128	3.62e-22	1.66e-21	up	yes
TLX1	3.1818	0.9900	0.6205	2.06e-09	4.60e-09	up	yes
SSMEM1	3.1817	1.7850	1.4564	5.43e-17	1.92e-16	up	yes
ZNF726	3.1802	145.8350	69.2872	3.61e-72	1.47e-70	up	yes
PARP15	3.1800	1145.3000	452.0256	3.60e-62	8.86e-61	up	yes
SPATA22	3.1787	16.8000	6.5897	6.92e-34	5.14e-33	up	yes
BRINP2	3.1775	6.0850	4.3641	6.29e-19	2.46e-18	up	yes
CHRM3	3.1771	112.1250	49.7077	1.16e-54	1.96e-53	up	yes
SSX7	3.1768	16.1800	5.1487	5.07e-39	4.57e-38	up	yes
CPSF4L	3.1761	7.8450	1.4718	1.07e-38	9.54e-38	up	yes
KIF5C	3.1760	583.9200	254.2974	4.94e-69	1.71e-67	up	yes
POU5F1	3.1760	97.4150	48.9692	3.55e-73	1.56e-71	up	yes
TMPRSS11B	3.1757	41.9600	12.0000	2.49e-38	2.19e-37	up	yes
CCDC169	3.1753	418.6050	113.3282	1.47e-64	4.11e-63	up	yes
TULP1	3.1728	12.4350	5.0872	1.96e-51	2.86e-50	up	yes
AQP7B	3.1723	225.1900	28.8000	3.13e-35	2.46e-34	up	yes
SYT8	3.1705	4.2750	0.6564	1.85e-29	1.16e-28	up	yes
MLANA	3.1700	138.8200	23.7231	5.50e-66	1.64e-64	up	yes
G6PC1	3.1694	67.1950	46.3179	6.94e-47	8.29e-46	up	yes
TMEM130	3.1670	64.1550	32.3846	6.69e-62	1.61e-60	up	yes
TTN	3.1649	40952.7550	17300.2615	6.35e-64	1.73e-62	up	yes
RDH16	3.1646	124.9100	37.9179	3.43e-64	9.45e-63	up	yes
POTEH	3.1646	13.7600	3.3077	1.33e-26	7.48e-26	up	yes
ETV3L	3.1644	2.5450	1.8974	2.38e-17	8.56e-17	up	yes
CD300LD	3.1637	25.4550	11.2769	9.45e-42	9.50e-41	up	yes
KCNK9	3.1631	6.8650	3.7487	2.83e-36	2.31e-35	up	yes
MAPK4	3.1630	14.9050	9.6923	6.11e-21	2.65e-20	up	yes
DEPDC4	3.1596	77.6050	50.9231	3.95e-62	9.68e-61	up	yes
LHX9	3.1595	62.3100	36.2718	5.52e-42	5.59e-41	up	yes
XNDC1N-ZNF705EP-ALG1L9P	3.1565	60.9600	19.5590	4.45e-51	6.38e-50	up	yes
OR2H2	3.1538	66.1800	11.8308	1.81e-54	3.02e-53	up	yes
TEX36	3.1525	1.5750	1.2821	8.19e-11	2.00e-10	up	yes
RGS8	3.1523	21.7200	10.0974	1.29e-31	8.83e-31	up	yes
HSFY1	3.1522	3.6500	1.6769	6.16e-23	2.94e-22	up	yes
CCDC141	3.1507	580.9850	125.8769	5.86e-57	1.10e-55	up	yes
LCTL	3.1505	42.2050	23.4974	3.40e-69	1.18e-67	up	yes
TRPM6	3.1497	163.3200	51.4256	4.84e-53	7.64e-52	up	yes
CD1A	3.1483	20.3600	6.0103	1.37e-20	5.85e-20	up	yes
PMIS2	3.1479	0.4850	0.0205	1.28e-03	1.87e-03	up	yes
ACE2	3.1477	106.1500	47.9128	1.63e-55	2.91e-54	up	yes
TRPM3	3.1477	193.4700	54.6923	2.36e-58	4.71e-57	up	yes
CFAP52	3.1471	12.2750	6.7846	3.70e-49	4.86e-48	up	yes
ZNF676	3.1471	158.6800	40.5846	3.35e-55	5.82e-54	up	yes
PCDH11X	3.1449	71.8150	39.8821	8.27e-32	5.71e-31	up	yes
MUSK	3.1429	181.5750	41.8718	8.21e-50	1.11e-48	up	yes
FAM90A26	3.1429	1.3550	5.1744	1.42e-12	3.89e-12	up	yes
GRM2	3.1418	57.8900	36.6051	2.48e-40	2.36e-39	up	yes
DNAH5	3.1414	222.2550	74.8462	1.49e-65	4.34e-64	up	yes
PRAMEF17	3.1411	1.4150	0.3026	4.06e-15	1.29e-14	up	yes
AKR1C4	3.1409	16.1850	4.4564	1.85e-46	2.18e-45	up	yes
SHOX	3.1408	324.3300	194.2769	1.19e-41	1.19e-40	up	yes
GABRP	3.1395	53.6000	23.6000	8.81e-50	1.18e-48	up	yes
MGAT4C	3.1391	373.0150	94.4359	7.74e-19	3.02e-18	up	yes
TMEM238L	3.1379	5.5600	0.7436	4.86e-26	2.66e-25	up	yes
C2ORF80	3.1363	12.1800	7.4359	3.84e-37	3.23e-36	up	yes
TPH1	3.1355	113.9800	61.8923	1.32e-60	2.98e-59	up	yes
LCE1F	3.1338	5.5300	4.0513	4.62e-07	8.82e-07	up	yes
PKIB	3.1304	132.5600	94.8872	6.78e-33	4.86e-32	up	yes
PLEKHG7	3.1295	43.4050	13.3487	6.92e-21	3.00e-20	up	yes
CA6	3.1294	39.6800	23.8359	1.28e-38	1.14e-37	up	yes
CNGA1	3.1290	42.8650	33.4564	3.80e-37	3.20e-36	up	yes
THSD7B	3.1284	59.9400	12.8462	1.12e-39	1.04e-38	up	yes
SPINK5	3.1282	59.4400	15.7641	1.65e-25	8.85e-25	up	yes
CCDC30	3.1274	810.1400	301.4000	1.11e-83	9.14e-82	up	yes
ASCL3	3.1268	3.5950	0.5026	5.13e-31	3.43e-30	up	yes
GSTO2	3.1260	450.5200	178.9026	1.00e-69	3.62e-68	up	yes
ZNF492	3.1225	66.5550	29.6462	2.12e-62	5.30e-61	up	yes
NME7	3.1223	636.7850	437.1692	1.90e-76	1.05e-74	up	yes
CFAP69	3.1219	1037.2150	362.6513	1.28e-75	6.64e-74	up	yes
NOX5	3.1215	148.1150	41.0154	1.45e-74	7.16e-73	up	yes
TREML2	3.1197	105.9150	53.0923	2.21e-29	1.38e-28	up	yes
VRTN	3.1157	14.6150	5.3744	2.53e-39	2.31e-38	up	yes
CR2	3.1154	89.3600	18.3949	8.15e-54	1.33e-52	up	yes
OPN1SW	3.1128	22.0150	4.2718	1.11e-40	1.08e-39	up	yes
SLC1A2	3.1104	233.1150	128.7692	1.42e-61	3.34e-60	up	yes
KCNJ1	3.1102	43.1350	11.4410	1.60e-42	1.65e-41	up	yes
TNFRSF9	3.1087	307.2200	114.2256	1.29e-61	3.05e-60	up	yes
ILDR1	3.1084	22.4450	9.1077	5.60e-43	5.87e-42	up	yes
SLITRK5	3.1083	172.7100	142.3333	1.77e-34	1.34e-33	up	yes
SPAG6	3.1079	11.0800	6.3795	1.45e-36	1.20e-35	up	yes
KLK8	3.1077	4.2350	0.5897	5.63e-08	1.15e-07	up	yes
ZNF19	3.1071	246.7500	116.5538	2.62e-82	2.02e-80	up	yes
TAS2R10	3.1063	17.4300	2.2000	2.05e-21	9.09e-21	up	yes
IL17F	3.1055	1.0700	2.3128	8.67e-07	1.62e-06	up	yes
OR2T5	3.1049	1.0500	0.0205	4.42e-04	6.73e-04	up	yes
ETNPPL	3.1045	8.4550	8.1795	2.22e-22	1.03e-21	up	yes
CRH	3.1027	2.1550	3.1641	6.18e-12	1.63e-11	up	yes
TRIM60	3.1011	10.6550	11.5487	1.54e-15	5.04e-15	up	yes
SPATA3	3.1006	21.7450	5.5590	2.46e-46	2.89e-45	up	yes
PLA2G4D	3.0999	50.6900	16.9231	9.31e-51	1.32e-49	up	yes
RBM11	3.0992	14.0500	7.6051	3.12e-39	2.85e-38	up	yes
CCR6	3.0981	134.6550	26.2564	2.47e-23	1.21e-22	up	yes
PROX2	3.0972	65.2500	14.2564	1.20e-62	3.06e-61	up	yes
PCDH8	3.0969	3.5900	2.4564	2.90e-16	9.87e-16	up	yes
FAM240C	3.0962	3.2150	2.5795	1.46e-20	6.25e-20	up	yes
WFDC12	3.0953	17.6550	2.2718	2.71e-33	1.97e-32	up	yes
POU5F2	3.0945	572.0350	93.7231	1.11e-51	1.64e-50	up	yes
PDZD3	3.0917	6.7700	3.3282	1.90e-35	1.51e-34	up	yes
ELF3	3.0913	68.1250	39.0974	1.45e-52	2.23e-51	up	yes
GRK1	3.0895	0.6750	0.1333	1.88e-06	3.42e-06	up	yes
OR2A1	3.0895	196.0650	29.2872	1.85e-54	3.08e-53	up	yes
PYHIN1	3.0888	336.7150	71.0256	2.12e-40	2.02e-39	up	yes
LELP1	3.0882	0.4650	0.0103	1.15e-03	1.69e-03	up	yes
SKOR2	3.0868	8.9650	3.1744	1.24e-13	3.61e-13	up	yes
ADRB3	3.0854	10.4800	4.3128	1.49e-22	6.95e-22	up	yes
PPP1R1C	3.0827	38.1950	23.0000	2.98e-52	4.52e-51	up	yes
MEIOC	3.0824	124.2800	67.8205	7.32e-70	2.67e-68	up	yes
SYT13	3.0819	13.7800	9.2051	1.16e-26	6.50e-26	up	yes
RNF223	3.0810	16.4500	6.0872	4.08e-35	3.18e-34	up	yes
FAM177B	3.0801	47.4350	13.7846	4.37e-36	3.53e-35	up	yes
TMEM244	3.0795	6.4100	1.5641	1.15e-21	5.17e-21	up	yes
ASB15	3.0782	21.7050	9.5385	9.83e-14	2.89e-13	up	yes
CKMT1A	3.0781	6.6600	5.2051	1.55e-12	4.23e-12	up	yes
DNAJC22	3.0776	65.9150	39.3795	4.71e-53	7.44e-52	up	yes
ZFR2	3.0758	30.0050	11.2359	2.67e-47	3.25e-46	up	yes
THEG	3.0732	1.3000	1.0821	1.04e-07	2.08e-07	up	yes
CATIP	3.0716	83.7250	93.2462	2.35e-49	3.11e-48	up	yes
CFTR	3.0709	124.1950	40.2513	1.33e-43	1.43e-42	up	yes
CFAP92	3.0701	204.9050	67.7231	1.84e-80	1.28e-78	up	yes
STRC	3.0698	71.0300	41.2410	3.05e-52	4.62e-51	up	yes
C3ORF20	3.0693	13.0800	4.1641	4.30e-48	5.40e-47	up	yes
COL4A3	3.0693	263.6100	73.2308	7.04e-66	2.08e-64	up	yes
SLC26A7	3.0687	46.1200	18.6667	1.47e-46	1.74e-45	up	yes
STAP1	3.0681	103.7200	16.0205	2.51e-27	1.45e-26	up	yes
SEC14L3	3.0675	25.7150	9.8462	4.99e-51	7.13e-50	up	yes
GUCA1A	3.0659	29.1550	25.8923	8.19e-35	6.31e-34	up	yes
TRDN	3.0641	244.6750	152.6718	2.54e-19	1.02e-18	up	yes
ZNF80	3.0637	34.0400	6.9385	2.48e-32	1.75e-31	up	yes
AGR2	3.0636	7.7800	3.9487	7.08e-16	2.36e-15	up	yes
C4ORF54	3.0635	38.0650	17.7641	7.77e-12	2.03e-11	up	yes
PSG1	3.0620	64.7800	22.5333	6.23e-25	3.24e-24	up	yes
ADCY10	3.0601	30.5450	11.2513	1.44e-54	2.41e-53	up	yes
ZC3H11B	3.0598	9.6550	10.0256	3.28e-28	1.96e-27	up	yes
ARSL	3.0586	61.0750	31.9846	2.37e-50	3.27e-49	up	yes
LIPG	3.0582	317.7350	120.5128	1.72e-62	4.34e-61	up	yes
TMEM270	3.0582	1.0350	0.7333	4.25e-13	1.20e-12	up	yes
SLC30A3	3.0572	44.0850	15.3385	3.96e-58	7.81e-57	up	yes
CACNG2	3.0551	25.0000	15.4718	2.31e-38	2.03e-37	up	yes
CD40LG	3.0550	147.5700	36.5538	1.12e-30	7.39e-30	up	yes
SYT5	3.0548	79.7200	48.8769	1.38e-53	2.23e-52	up	yes
ZPLD1	3.0544	20.2200	13.2154	5.84e-36	4.70e-35	up	yes
MPL	3.0538	93.7100	34.4564	1.93e-59	4.12e-58	up	yes
SPATA19	3.0507	0.6150	0.0718	5.48e-05	8.97e-05	up	yes
PGBD5	3.0491	45.0450	22.7641	2.94e-59	6.22e-58	up	yes
XDH	3.0489	51.6800	20.3282	1.04e-45	1.19e-44	up	yes
RBPJL	3.0478	2.6650	1.5590	7.52e-17	2.64e-16	up	yes
CDHR1	3.0475	56.5200	11.1385	4.36e-27	2.49e-26	up	yes
FUT2	3.0472	87.0000	34.6154	4.74e-74	2.26e-72	up	yes
SHCBP1L	3.0446	5.7250	3.8821	5.69e-28	3.36e-27	up	yes
MS4A1	3.0444	2000.3200	123.1128	2.68e-19	1.07e-18	up	yes
FGG	3.0435	3.4150	7.6615	3.82e-06	6.80e-06	up	yes
TCP11	3.0415	10.4800	5.5590	3.11e-43	3.29e-42	up	yes
LY9	3.0399	608.7250	77.8205	2.57e-40	2.44e-39	up	yes
ERICH3	3.0394	143.7500	61.1795	1.24e-26	6.94e-26	up	yes
CACNG8	3.0392	124.7550	65.2513	8.15e-47	9.71e-46	up	yes
MPP4	3.0355	110.7850	34.8051	4.01e-59	8.41e-58	up	yes
KCTD19	3.0349	64.6800	32.4103	3.38e-59	7.12e-58	up	yes
SLC27A2	3.0336	49.5200	9.4000	7.27e-31	4.82e-30	up	yes
ESR2	3.0332	282.6900	56.7077	1.96e-73	8.73e-72	up	yes
MRGPRX3	3.0332	7.7850	3.2462	1.13e-25	6.11e-25	up	yes
KCNN2	3.0319	29.4350	17.6359	1.32e-37	1.13e-36	up	yes
FGF6	3.0316	0.7550	0.2000	9.81e-07	1.82e-06	up	yes
SSTR2	3.0313	329.1250	147.9231	1.82e-64	5.08e-63	up	yes
