gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
ZIM3	-2.7831	23.3367	17.7642	4.28e-20	6.43e-19	down	yes
GP2	-2.7830	12.5408	13.0894	7.57e-19	9.78e-18	down	yes
SLC5A12	-2.7829	20.8265	26.8862	9.62e-19	1.23e-17	down	yes
RRH	-2.7828	7.8929	12.4472	2.55e-17	2.76e-16	down	yes
SYNPO2	-2.7816	69.6224	158.1870	3.00e-38	1.03e-35	down	yes
SLC47A2	-2.7812	15.3776	13.3415	6.29e-18	7.36e-17	down	yes
LRRC19	-2.7812	31.4337	28.0000	2.17e-23	5.30e-22	down	yes
LECT2	-2.7811	10.9490	24.9919	3.07e-20	4.69e-19	down	yes
SPTLC3	-2.7806	194.8214	267.6504	7.63e-28	3.51e-26	down	yes
RAB3B	-2.7783	158.1071	137.9431	8.90e-28	4.06e-26	down	yes
NMU	-2.7759	6.8418	7.0732	3.64e-11	2.11e-10	down	yes
ADAMTS5	-2.7757	24.6939	39.4634	3.50e-13	2.48e-12	down	yes
COL15A1	-2.7747	11.0255	323.5528	5.76e-30	3.74e-28	down	yes
TAS1R2	-2.7744	0.2653	1.1870	3.51e-03	7.52e-03	down	yes
TDRD1	-2.7739	75.0918	83.8699	1.35e-28	6.88e-27	down	yes
TBX20	-2.7738	0.6786	3.4797	3.29e-07	1.26e-06	down	yes
GABRR3	-2.7732	13.2704	19.4959	2.25e-21	4.04e-20	down	yes
CREB3L1	-2.7722	12.5306	19.3333	2.07e-29	1.24e-27	down	yes
LINGO1	-2.7710	0.3724	10.4715	1.21e-04	3.31e-04	down	yes
TAF1L	-2.7709	10.4388	10.2846	3.45e-19	4.66e-18	down	yes
INHBA	-2.7692	105.5153	515.3984	2.53e-17	2.75e-16	down	yes
EPPIN	-2.7687	80.1020	50.8211	3.70e-25	1.16e-23	down	yes
IL33	-2.7684	13.7398	35.0163	7.91e-18	9.15e-17	down	yes
MYPN	-2.7676	37.4286	33.3333	3.00e-22	6.14e-21	down	yes
SLITRK2	-2.7675	55.7143	31.0976	1.02e-19	1.47e-18	down	yes
SFRP4	-2.7672	4.5969	12.8130	4.33e-20	6.49e-19	down	yes
NTRK2	-2.7669	72.1684	119.2358	3.44e-29	1.97e-27	down	yes
ADAD2	-2.7650	1.8929	61.1707	1.27e-11	7.71e-11	down	yes
DNAJC5G	-2.7648	3.3827	3.6748	1.35e-15	1.21e-14	down	yes
ETV3L	-2.7635	2.2245	26.5041	6.14e-10	3.15e-09	down	yes
CGN	-2.7630	11.2347	30.1301	4.22e-27	1.73e-25	down	yes
NPR1	-2.7626	2.8878	23.0569	2.57e-07	9.98e-07	down	yes
MYLK3	-2.7626	216.8469	299.2520	4.51e-28	2.15e-26	down	yes
FZD4	-2.7625	33.8418	208.7967	9.99e-31	7.41e-29	down	yes
PPP1R36	-2.7621	5.4745	7.8862	7.79e-21	1.29e-19	down	yes
DMRT1	-2.7613	5.8980	6.6179	1.59e-16	1.59e-15	down	yes
CDH16	-2.7611	0.7143	2.4228	2.57e-05	7.78e-05	down	yes
CFAP300	-2.7604	17.5561	11.0488	9.61e-17	9.84e-16	down	yes
IL17RD	-2.7586	31.8163	25.0244	1.02e-22	2.26e-21	down	yes
C1QL4	-2.7582	0.2704	0.9593	1.55e-03	3.56e-03	down	yes
UGT2A1	-2.7569	3.9490	4.0732	7.67e-16	7.09e-15	down	yes
SLC16A12	-2.7564	14.3112	10.7317	3.89e-18	4.63e-17	down	yes
DNER	-2.7558	3.9337	24.9187	4.38e-14	3.41e-13	down	yes
SLC10A4	-2.7549	2.5204	10.3821	4.12e-14	3.21e-13	down	yes
PIMREG	-2.7532	12.0969	51.0976	2.30e-23	5.58e-22	down	yes
DUOXA2	-2.7532	0.2551	1.7236	1.80e-04	4.82e-04	down	yes
PARD3B	-2.7520	14.1684	52.2927	7.63e-14	5.78e-13	down	yes
WTIP	-2.7517	191.6071	177.7805	9.88e-32	9.44e-30	down	yes
RASL10B	-2.7516	14.2551	23.1707	2.59e-22	5.36e-21	down	yes
FAM181B	-2.7516	7.0612	15.8211	3.83e-18	4.57e-17	down	yes
PCDHGB6	-2.7505	31.7092	82.3252	5.71e-31	4.43e-29	down	yes
C11ORF53	-2.7505	0.1990	1.5854	2.08e-04	5.48e-04	down	yes
CASKIN1	-2.7487	8.3673	9.9024	8.99e-14	6.75e-13	down	yes
CIT	-2.7478	154.9949	244.6423	2.04e-35	3.74e-33	down	yes
RASSF9	-2.7468	32.8571	19.9106	3.56e-18	4.27e-17	down	yes
CFHR1	-2.7457	13.8367	16.7480	1.08e-17	1.22e-16	down	yes
SEMA5A	-2.7456	42.8776	50.9512	1.54e-27	6.77e-26	down	yes
DACH2	-2.7452	4.0612	4.5772	1.05e-14	8.69e-14	down	yes
CLEC3A	-2.7450	18.8367	23.7317	2.99e-20	4.58e-19	down	yes
EYA1	-2.7441	13.9847	21.7561	1.11e-15	1.01e-14	down	yes
SMCO1	-2.7438	2.8061	3.3252	9.83e-11	5.47e-10	down	yes
ZPBP2	-2.7431	9.5765	20.8943	5.33e-19	7.02e-18	down	yes
SAMD13	-2.7427	7.8571	21.8537	3.11e-20	4.74e-19	down	yes
PAMR1	-2.7426	3.5561	8.4797	5.02e-10	2.60e-09	down	yes
WFDC8	-2.7425	6.2041	5.0325	8.47e-13	5.76e-12	down	yes
DNAH11	-2.7416	25.0561	51.7561	4.47e-22	8.90e-21	down	yes
AIF1L	-2.7405	5.5204	23.0325	1.63e-14	1.32e-13	down	yes
AMER3	-2.7403	6.8214	9.1138	2.09e-17	2.30e-16	down	yes
LRRC55	-2.7402	12.8980	17.0813	4.85e-13	3.39e-12	down	yes
RASSF8	-2.7395	32.3980	126.1707	4.34e-31	3.46e-29	down	yes
INSYN2A	-2.7393	8.5561	9.8618	2.50e-10	1.34e-09	down	yes
ZNF471	-2.7385	310.3214	318.8699	3.35e-29	1.92e-27	down	yes
ENO4	-2.7383	4.5510	5.8780	2.95e-10	1.56e-09	down	yes
MARVELD3	-2.7364	62.6020	54.1951	6.04e-30	3.89e-28	down	yes
GNG12	-2.7357	4.3929	195.1301	8.50e-12	5.26e-11	down	yes
VAX2	-2.7355	0.5510	2.1382	3.71e-04	9.41e-04	down	yes
KLB	-2.7345	44.0663	46.7154	3.40e-22	6.86e-21	down	yes
CKMT1A	-2.7342	0.9082	1.8130	7.55e-06	2.46e-05	down	yes
DNAH3	-2.7332	30.3112	37.5935	1.43e-24	4.12e-23	down	yes
SV2B	-2.7327	26.7398	32.5610	1.75e-28	8.72e-27	down	yes
EFNA2	-2.7321	118.4592	94.4715	3.93e-16	3.78e-15	down	yes
NLRP10	-2.7321	11.2602	16.3659	6.32e-23	1.43e-21	down	yes
BVES	-2.7318	44.7245	53.9268	2.44e-25	7.78e-24	down	yes
OR5AS1	-2.7317	539.1480	434.9350	4.00e-25	1.24e-23	down	yes
ZNF676	-2.7308	42.4235	43.5366	1.42e-20	2.28e-19	down	yes
PLA2G1B	-2.7303	1.5561	2.3333	3.08e-08	1.32e-07	down	yes
SATL1	-2.7296	88.2908	82.7236	1.16e-19	1.65e-18	down	yes
GRIA4	-2.7295	17.2908	29.0244	1.52e-16	1.53e-15	down	yes
BMPR1B	-2.7291	137.0459	106.9919	3.39e-18	4.10e-17	down	yes
MYOZ3	-2.7291	19.4643	25.9675	6.14e-27	2.44e-25	down	yes
SLC15A1	-2.7285	40.0816	25.5285	6.68e-23	1.51e-21	down	yes
MOBP	-2.7283	72.8878	48.4634	6.72e-28	3.11e-26	down	yes
NPHS1	-2.7280	44.5204	42.4878	2.78e-23	6.72e-22	down	yes
SLC35G3	-2.7267	4.5102	2.4228	2.67e-10	1.42e-09	down	yes
CECR2	-2.7259	35.1480	47.0407	8.89e-32	8.71e-30	down	yes
RAMP2	-2.7258	1.4796	103.3984	1.40e-06	4.98e-06	down	yes
LIPG	-2.7254	132.3061	441.7886	2.24e-28	1.09e-26	down	yes
PSG6	-2.7254	6.9082	8.1626	1.58e-08	7.03e-08	down	yes
ADGRA3	-2.7253	78.4847	154.6179	7.59e-33	9.15e-31	down	yes
CHST5	-2.7248	79.4541	89.8537	9.46e-29	5.00e-27	down	yes
SMC1B	-2.7247	14.4286	22.3252	1.87e-22	3.98e-21	down	yes
ERVV-2	-2.7245	14.7041	14.4065	4.61e-23	1.07e-21	down	yes
MASP1	-2.7245	16.2245	45.9919	9.37e-21	1.54e-19	down	yes
LMNTD1	-2.7242	17.3061	14.9837	3.03e-17	3.26e-16	down	yes
IGSF5	-2.7240	8.2908	21.1789	7.17e-16	6.67e-15	down	yes
KIAA1549	-2.7239	57.7653	94.9919	5.71e-31	4.43e-29	down	yes
MKX	-2.7238	1.7041	4.8130	4.18e-12	2.66e-11	down	yes
LONRF2	-2.7238	61.3061	63.4715	1.62e-26	6.00e-25	down	yes
APOD	-2.7237	6.5102	22.1789	1.70e-19	2.38e-18	down	yes
WDR72	-2.7231	9.7245	20.3659	3.23e-20	4.92e-19	down	yes
KCNT2	-2.7206	2.7143	20.3171	3.98e-05	1.17e-04	down	yes
OR10G4	-2.7202	17.0561	13.3821	4.62e-16	4.40e-15	down	yes
C11ORF97	-2.7198	0.3214	0.4146	3.33e-03	7.17e-03	down	yes
C4ORF17	-2.7196	10.4847	18.9187	2.70e-19	3.69e-18	down	yes
CCN2	-2.7184	7.0816	2258.0813	2.52e-15	2.21e-14	down	yes
LRAT	-2.7177	68.7959	112.2195	6.34e-21	1.07e-19	down	yes
VWC2	-2.7170	23.7806	23.9756	1.85e-18	2.29e-17	down	yes
PCDHB11	-2.7167	33.2806	27.4390	7.74e-24	1.99e-22	down	yes
ART4	-2.7165	38.2398	39.1057	1.14e-19	1.62e-18	down	yes
INTU	-2.7163	515.6531	577.9431	6.51e-27	2.57e-25	down	yes
PCDHA4	-2.7147	233.3673	211.9512	1.49e-25	4.89e-24	down	yes
PDE6A	-2.7145	75.0561	64.0407	4.01e-23	9.41e-22	down	yes
RANBP3L	-2.7143	7.0153	11.3496	2.37e-20	3.69e-19	down	yes
TAF11L10	-2.7141	0.5969	4.5772	1.28e-03	2.99e-03	down	yes
TAF11L5	-2.7141	0.5969	4.5772	1.28e-03	2.99e-03	down	yes
CDH5	-2.7121	5.3367	1426.3171	1.78e-17	1.97e-16	down	yes
TNFRSF9	-2.7117	267.1684	703.6829	3.09e-39	1.32e-36	down	yes
DCX	-2.7113	29.7755	14.6911	1.21e-15	1.10e-14	down	yes
SKIDA1	-2.7111	26.4592	33.7724	1.74e-28	8.69e-27	down	yes
MB	-2.7103	0.4949	2.5691	2.22e-06	7.73e-06	down	yes
GPR4	-2.7099	17.0765	49.8943	1.81e-20	2.85e-19	down	yes
AKR1C4	-2.7097	4.8061	7.3496	2.19e-11	1.30e-10	down	yes
SALL4	-2.7095	39.8571	36.3171	1.35e-24	3.88e-23	down	yes
HYDIN	-2.7094	32.1429	34.1707	2.31e-20	3.59e-19	down	yes
PLCB4	-2.7093	44.4337	131.9350	8.29e-21	1.37e-19	down	yes
RELN	-2.7088	54.6173	71.7561	1.69e-22	3.61e-21	down	yes
GPR119	-2.7086	42.9847	34.5203	2.54e-23	6.17e-22	down	yes
NR1H4	-2.7081	9.1990	6.1301	3.73e-12	2.38e-11	down	yes
TNFSF15	-2.7080	53.9286	105.9675	1.41e-30	1.02e-28	down	yes
MAPK10	-2.7079	420.7296	390.5447	3.35e-24	9.12e-23	down	yes
SYCP1	-2.7078	19.9796	31.1220	2.69e-20	4.14e-19	down	yes
PNLIPRP1	-2.7078	21.7704	19.2114	1.20e-17	1.36e-16	down	yes
LIPJ	-2.7076	2.2806	4.1545	5.47e-14	4.21e-13	down	yes
IQCA1	-2.7074	7.9337	12.4878	1.46e-16	1.47e-15	down	yes
ITGA8	-2.7065	33.9184	117.8374	7.71e-19	9.96e-18	down	yes
KLHL10	-2.7058	3.2806	5.0569	1.51e-12	9.99e-12	down	yes
ANKRD34C	-2.7052	1.8724	5.0488	1.61e-08	7.14e-08	down	yes
BPIFB4	-2.7051	0.9592	1.6260	4.14e-04	1.04e-03	down	yes
SLC38A8	-2.7051	0.1990	1.3333	9.12e-04	2.18e-03	down	yes
IGFBPL1	-2.7046	92.1633	69.1626	1.99e-26	7.29e-25	down	yes
CYP8B1	-2.7042	12.8061	15.4634	1.49e-19	2.10e-18	down	yes
CYP17A1	-2.7041	17.5663	11.9106	2.38e-21	4.27e-20	down	yes
VANGL2	-2.7039	7.9541	27.5854	1.26e-15	1.14e-14	down	yes
CLUL1	-2.7033	6.6480	6.8618	7.13e-17	7.36e-16	down	yes
OR7A17	-2.7032	52.3367	48.2114	2.04e-25	6.58e-24	down	yes
ABCC8	-2.7029	44.9949	66.2520	5.97e-28	2.78e-26	down	yes
TIE1	-2.7009	29.7653	485.7236	3.00e-31	2.50e-29	down	yes
SHOX	-2.7002	201.2296	161.6098	3.77e-27	1.55e-25	down	yes
OR3A2	-2.6993	13.8827	14.6341	8.34e-19	1.07e-17	down	yes
TMPRSS11E	-2.6989	6.1735	3.1545	2.01e-07	7.91e-07	down	yes
KCNIP4	-2.6983	3.9235	8.3333	4.14e-13	2.91e-12	down	yes
ARHGAP20	-2.6982	8.4439	18.8699	1.92e-15	1.70e-14	down	yes
OVCH1	-2.6967	9.0306	16.1463	9.46e-19	1.21e-17	down	yes
ZNF704	-2.6967	40.8214	98.3252	1.60e-25	5.22e-24	down	yes
ZNF521	-2.6953	11.0663	100.2439	3.78e-16	3.64e-15	down	yes
AQP6	-2.6952	5.0408	6.0650	1.69e-14	1.37e-13	down	yes
HSFX3	-2.6946	5.2296	3.4390	6.19e-07	2.30e-06	down	yes
CFAP251	-2.6940	350.9082	254.1626	4.84e-34	7.08e-32	down	yes
CFAP77	-2.6934	1.2755	3.2520	2.33e-09	1.13e-08	down	yes
FAM9A	-2.6924	1.1582	2.9268	2.14e-07	8.41e-07	down	yes
A4GNT	-2.6922	0.9745	0.8618	6.93e-06	2.27e-05	down	yes
GRHL3	-2.6919	2.1327	19.0569	3.00e-11	1.76e-10	down	yes
ZFPM2	-2.6917	10.9643	45.3415	3.15e-19	4.29e-18	down	yes
MLN	-2.6913	0.1429	0.7236	8.32e-04	2.00e-03	down	yes
HYAL4	-2.6911	28.4796	17.6829	1.15e-16	1.17e-15	down	yes
CYP4A22	-2.6910	5.1071	10.7805	5.27e-13	3.67e-12	down	yes
COL9A1	-2.6908	48.7449	46.3984	2.41e-22	5.03e-21	down	yes
CAMKV	-2.6908	0.5255	3.5854	6.46e-05	1.85e-04	down	yes
COL4A2	-2.6902	39.2959	1922.6260	1.35e-21	2.50e-20	down	yes
SUPT20HL1	-2.6897	4.1020	3.3496	2.61e-08	1.13e-07	down	yes
CEACAM5	-2.6894	29.3367	25.3415	1.75e-17	1.95e-16	down	yes
SCNN1G	-2.6870	18.5051	39.4797	5.17e-18	6.11e-17	down	yes
SNAI2	-2.6868	1.2347	17.6179	6.53e-08	2.71e-07	down	yes
GSG1L2	-2.6867	37.2959	24.9593	3.84e-23	9.08e-22	down	yes
SLC28A2	-2.6864	50.3827	43.1138	2.97e-22	6.09e-21	down	yes
SLC39A5	-2.6859	4.1786	11.8211	1.89e-22	4.02e-21	down	yes
VWA1	-2.6857	1.4286	16.4634	8.06e-09	3.69e-08	down	yes
MYOCOS	-2.6856	14.5969	13.9756	1.31e-20	2.12e-19	down	yes
SPATA4	-2.6852	10.6122	11.5610	3.28e-14	2.58e-13	down	yes
OR1C1	-2.6845	10.3724	15.5935	2.17e-14	1.74e-13	down	yes
AKR1C2	-2.6843	10.7092	21.2764	3.05e-23	7.31e-22	down	yes
TRMT9B	-2.6836	139.9847	119.4959	5.48e-27	2.21e-25	down	yes
HOMER1	-2.6805	93.4592	130.0732	1.79e-34	2.77e-32	down	yes
CCDC27	-2.6794	27.1684	21.3821	2.07e-22	4.34e-21	down	yes
MINAR2	-2.6785	13.0867	19.0732	2.06e-22	4.33e-21	down	yes
PCDH8	-2.6781	0.6429	2.5203	2.78e-05	8.37e-05	down	yes
RGS5	-2.6762	30.9388	287.1463	2.29e-26	8.31e-25	down	yes
HPR	-2.6762	2.7602	5.3821	1.14e-09	5.70e-09	down	yes
NKAIN4	-2.6756	0.5459	2.1626	1.54e-06	5.48e-06	down	yes
EPHA6	-2.6753	68.6480	52.6748	9.73e-22	1.85e-20	down	yes
SPATA17	-2.6749	99.9796	80.3577	1.19e-26	4.58e-25	down	yes
BPIFB1	-2.6744	26.0306	15.7398	1.68e-19	2.36e-18	down	yes
BNIP5	-2.6726	3.7194	3.6423	2.38e-10	1.28e-09	down	yes
NRK	-2.6725	4.8163	15.6829	1.24e-14	1.02e-13	down	yes
EFCAB6	-2.6722	16.3214	28.9106	1.56e-20	2.49e-19	down	yes
SERPINB11	-2.6719	1.9898	4.3902	1.36e-09	6.76e-09	down	yes
OR1I1	-2.6717	183.8878	188.6423	1.55e-27	6.77e-26	down	yes
TBX1	-2.6711	3.4694	12.3821	2.82e-16	2.74e-15	down	yes
IL31	-2.6708	0.1939	22.6260	3.87e-04	9.80e-04	down	yes
CLDN19	-2.6704	9.7602	7.7398	2.83e-14	2.24e-13	down	yes
ZNF716	-2.6699	38.5306	37.4715	1.15e-18	1.46e-17	down	yes
PRAMEF19	-2.6698	6.8878	7.2439	4.66e-12	2.96e-11	down	yes
ABI3BP	-2.6697	30.7143	69.9919	1.26e-22	2.72e-21	down	yes
PRAMEF1	-2.6694	1.3622	1.7642	6.50e-07	2.41e-06	down	yes
WDR31	-2.6685	68.7143	70.6667	1.78e-34	2.76e-32	down	yes
FRK	-2.6685	400.4643	442.9187	8.99e-26	3.03e-24	down	yes
SYT1	-2.6678	20.3622	30.8455	2.14e-18	2.63e-17	down	yes
NAALAD2	-2.6673	14.8265	21.5772	4.14e-26	1.45e-24	down	yes
PCDH20	-2.6669	4.1276	5.1382	1.07e-03	2.53e-03	down	yes
DDX25	-2.6668	46.3980	38.3659	2.70e-20	4.14e-19	down	yes
LAMA4	-2.6666	36.0867	352.8862	1.91e-19	2.65e-18	down	yes
TM4SF20	-2.6664	15.4949	19.2114	8.76e-20	1.27e-18	down	yes
SLC4A9	-2.6645	3.1735	5.6585	1.30e-12	8.62e-12	down	yes
PROZ	-2.6633	5.8418	17.0488	1.84e-16	1.82e-15	down	yes
CHRNA1	-2.6627	24.7194	24.8537	9.72e-14	7.26e-13	down	yes
PGBD5	-2.6624	27.5663	36.9106	1.49e-32	1.73e-30	down	yes
OR9A1P	-2.6618	0.2092	0.7398	4.66e-03	9.76e-03	down	yes
C5ORF46	-2.6617	0.2347	0.9431	1.04e-03	2.45e-03	down	yes
C1QTNF1	-2.6617	25.7653	66.4959	4.33e-24	1.16e-22	down	yes
RPGRIP1L	-2.6613	108.3061	139.2520	2.05e-37	6.49e-35	down	yes
LY6G6F-LY6G6D	-2.6613	1.1224	1.8862	1.15e-03	2.71e-03	down	yes
GLI2	-2.6607	2.5306	5.5691	3.92e-08	1.66e-07	down	yes
ADGRB3	-2.6604	5.5204	11.7317	3.03e-10	1.60e-09	down	yes
DSG2	-2.6587	39.5867	94.2602	1.88e-30	1.34e-28	down	yes
SLC22A11	-2.6578	7.4031	7.1220	1.05e-11	6.47e-11	down	yes
TMC7	-2.6572	47.4745	66.4472	6.44e-24	1.67e-22	down	yes
WEE2	-2.6568	1.3724	2.0325	6.41e-11	3.64e-10	down	yes
NTN4	-2.6567	13.6480	138.7073	3.56e-17	3.80e-16	down	yes
TEKT3	-2.6563	2.3520	3.9837	7.25e-14	5.49e-13	down	yes
XG	-2.6556	3.2347	7.2846	1.78e-12	1.17e-11	down	yes
SNAP25	-2.6549	89.1327	101.7073	2.82e-21	4.97e-20	down	yes
C10ORF53	-2.6537	13.7704	15.8211	2.83e-17	3.06e-16	down	yes
DUSP15	-2.6532	1.8367	6.2602	7.63e-11	4.29e-10	down	yes
RPS4Y2	-2.6526	1.7398	3.0569	8.10e-05	2.28e-04	down	yes
OR10G2	-2.6522	2.5204	3.0081	3.04e-08	1.31e-07	down	yes
DUXA	-2.6521	8.9898	6.1951	1.24e-15	1.12e-14	down	yes
CNDP1	-2.6505	63.5816	43.6911	1.79e-22	3.82e-21	down	yes
PRND	-2.6505	35.8112	22.8211	6.48e-20	9.54e-19	down	yes
TAS2R1	-2.6501	4.6531	7.5528	7.73e-11	4.35e-10	down	yes
EYA2	-2.6499	3.1582	6.5122	2.84e-11	1.67e-10	down	yes
VLDLR	-2.6496	73.7755	118.8130	6.26e-36	1.31e-33	down	yes
OR10H1	-2.6496	93.9847	87.0650	2.10e-21	3.80e-20	down	yes
TMEM145	-2.6495	36.2806	28.3577	2.43e-24	6.72e-23	down	yes
CA12	-2.6481	24.4796	19.3008	1.25e-18	1.58e-17	down	yes
ANGPTL7	-2.6481	6.0204	13.2358	1.37e-08	6.14e-08	down	yes
PPP1R1C	-2.6471	14.5153	10.9268	4.09e-20	6.16e-19	down	yes
TDRD15	-2.6447	5.7092	7.3902	4.66e-09	2.19e-08	down	yes
VWDE	-2.6447	13.4235	30.1220	2.70e-15	2.36e-14	down	yes
SLC6A1	-2.6443	57.6786	72.7398	9.07e-23	2.01e-21	down	yes
SLC1A1	-2.6438	6.4541	28.5772	3.16e-17	3.39e-16	down	yes
ATP23	-2.6431	146.1990	207.8618	7.13e-30	4.53e-28	down	yes
CHRM2	-2.6421	3.5000	7.6585	2.11e-15	1.86e-14	down	yes
LIF	-2.6420	20.9286	404.9350	2.54e-15	2.22e-14	down	yes
APOBEC4	-2.6419	1.4949	3.8211	7.83e-07	2.87e-06	down	yes
DYNLRB2	-2.6398	4.2194	5.7317	2.58e-14	2.05e-13	down	yes
CCDC87	-2.6395	1.3724	3.6585	2.70e-10	1.44e-09	down	yes
MET	-2.6392	41.8214	134.9756	1.72e-20	2.72e-19	down	yes
FRRS1L	-2.6381	252.4898	193.4959	6.00e-24	1.57e-22	down	yes
PCDHAC1	-2.6374	2.1735	6.0407	7.53e-10	3.83e-09	down	yes
AMOTL2	-2.6370	2.3827	139.8618	4.69e-09	2.20e-08	down	yes
RSPO2	-2.6365	5.6888	6.3659	3.21e-13	2.29e-12	down	yes
ACSM2B	-2.6355	32.0306	56.0244	2.90e-21	5.10e-20	down	yes
SYT12	-2.6352	75.3929	58.9187	1.00e-21	1.90e-20	down	yes
FGF16	-2.6348	0.2092	10.2276	3.62e-03	7.74e-03	down	yes
OR9Q2	-2.6345	1.6020	3.5935	9.18e-09	4.18e-08	down	yes
NRCAM	-2.6339	40.7704	143.2195	2.16e-16	2.12e-15	down	yes
MC2R	-2.6335	10.1990	16.8537	3.28e-17	3.52e-16	down	yes
SYT13	-2.6332	7.6378	6.7073	1.03e-14	8.49e-14	down	yes
SPATA3	-2.6331	5.1837	11.3008	2.31e-20	3.59e-19	down	yes
NEURL1B	-2.6331	8.6939	50.6179	4.05e-17	4.29e-16	down	yes
OR2A4	-2.6331	1.8776	1.9268	1.06e-05	3.38e-05	down	yes
DNAH14	-2.6326	71.4796	116.8049	8.31e-25	2.46e-23	down	yes
ATP2B3	-2.6325	1.9388	5.6992	6.30e-08	2.61e-07	down	yes
NOX5	-2.6325	39.0867	47.0488	1.74e-21	3.20e-20	down	yes
BRDT	-2.6324	18.4031	16.7398	3.08e-18	3.73e-17	down	yes
MINDY4	-2.6323	24.6582	36.5935	6.27e-29	3.41e-27	down	yes
PRSS55	-2.6323	7.2194	4.3902	2.50e-11	1.48e-10	down	yes
GGT5	-2.6321	63.1837	104.4309	3.11e-27	1.30e-25	down	yes
GREM1	-2.6311	68.4184	76.6992	8.23e-23	1.84e-21	down	yes
OCM2	-2.6298	0.2653	0.4472	2.73e-03	5.98e-03	down	yes
GLIS1	-2.6296	1.1429	2.8130	2.02e-08	8.87e-08	down	yes
KCNV2	-2.6295	1.5459	3.7073	7.83e-09	3.59e-08	down	yes
DCLK3	-2.6283	4.7194	6.2520	5.42e-13	3.76e-12	down	yes
UGT2B10	-2.6279	3.1786	5.0488	2.59e-10	1.38e-09	down	yes
PTGIS	-2.6270	56.3929	84.2602	5.65e-24	1.49e-22	down	yes
FOXL2NB	-2.6269	108.2398	80.1382	2.86e-22	5.89e-21	down	yes
RGS7	-2.6265	134.3265	110.2764	2.05e-23	5.03e-22	down	yes
ABCC12	-2.6260	6.3622	17.3496	2.15e-10	1.16e-09	down	yes
GPR142	-2.6258	1.5000	1.5528	2.02e-08	8.88e-08	down	yes
FOXI3	-2.6257	5.1020	5.0081	8.15e-11	4.58e-10	down	yes
ADGRF1	-2.6254	83.7449	90.1707	4.78e-21	8.16e-20	down	yes
PPEF2	-2.6251	42.3163	41.4472	2.12e-22	4.45e-21	down	yes
RNF225	-2.6248	0.2092	1.2033	1.58e-04	4.25e-04	down	yes
SYT9	-2.6231	3.3112	6.0244	7.25e-11	4.09e-10	down	yes
NANOG	-2.6223	92.4133	66.8130	1.04e-22	2.30e-21	down	yes
MCAM	-2.6217	65.0663	726.1463	2.68e-33	3.51e-31	down	yes
TNFRSF11B	-2.6215	8.3367	14.3252	4.73e-16	4.50e-15	down	yes
SVOP	-2.6206	40.0918	37.5122	1.56e-19	2.20e-18	down	yes
CRX	-2.6202	86.0714	60.4553	5.56e-22	1.09e-20	down	yes
C2CD4C	-2.6198	0.1837	1.1138	3.15e-03	6.81e-03	down	yes
C2CD4B	-2.6197	1.5153	49.3902	3.41e-07	1.30e-06	down	yes
GOLGA6A	-2.6194	3.4184	3.2439	3.34e-09	1.59e-08	down	yes
SLC26A4	-2.6190	48.6531	31.8293	1.05e-23	2.65e-22	down	yes
PCDHGA12	-2.6185	5.8418	7.8130	1.66e-12	1.09e-11	down	yes
FCRL4	-2.6179	3.2143	7.3171	1.66e-08	7.35e-08	down	yes
MYCN	-2.6172	3.1837	41.9675	5.43e-11	3.11e-10	down	yes
SLITRK5	-2.6170	169.6429	128.6016	6.36e-25	1.92e-23	down	yes
OPN4	-2.6164	0.3929	2.2683	3.09e-05	9.27e-05	down	yes
ELAVL4	-2.6162	4.4949	6.7398	6.90e-11	3.90e-10	down	yes
DHH	-2.6162	4.9490	10.7561	8.22e-14	6.20e-13	down	yes
NLRP11	-2.6161	17.2551	11.3333	7.55e-16	7.00e-15	down	yes
BHMT	-2.6159	15.2398	15.6179	2.17e-17	2.38e-16	down	yes
RP1	-2.6153	28.7296	28.4715	1.79e-16	1.77e-15	down	yes
OR3A3	-2.6149	41.6990	34.2846	8.26e-21	1.37e-19	down	yes
SLC19A3	-2.6147	115.1990	94.8211	1.57e-23	3.90e-22	down	yes
KCNK4	-2.6118	0.5561	1.7236	7.10e-06	2.32e-05	down	yes
CNNM1	-2.6115	16.1939	15.7317	4.37e-23	1.02e-21	down	yes
GALR1	-2.6107	67.5816	45.7073	3.32e-19	4.51e-18	down	yes
CPN2	-2.6099	29.0102	40.2276	1.28e-20	2.07e-19	down	yes
OR7C1	-2.6099	182.0969	166.2114	8.74e-27	3.41e-25	down	yes
ZNF492	-2.6092	37.0357	42.0407	6.79e-27	2.67e-25	down	yes
KIF6	-2.6084	72.0459	76.7561	4.09e-24	1.10e-22	down	yes
CYP3A43	-2.6078	41.6837	22.2439	2.42e-18	2.96e-17	down	yes
HUNK	-2.6062	71.6020	68.6423	1.13e-24	3.30e-23	down	yes
FBXW12	-2.6045	24.1429	34.3496	4.16e-23	9.74e-22	down	yes
SRL	-2.6038	7.5816	17.2683	3.98e-21	6.87e-20	down	yes
HAND2	-2.6035	0.2704	0.7073	4.18e-03	8.82e-03	down	yes
TMPRSS12	-2.6035	18.1378	16.4472	7.83e-16	7.22e-15	down	yes
A2ML1	-2.6033	44.0714	50.8699	1.22e-24	3.53e-23	down	yes
